avg_sentence_length,avg_word_length,complex_word_ratio,pronoun_ratio,hedging_ratio,noun_verb_ratio,nominalization_ratio
4.8,3.5416666666666665,0.08333333333333333,0.11538461538461539,0.0,1.3333333333333333,0.02857142857142857
7.5,3.7,0.11666666666666667,0.125,0.0,1.7272727272727273,0.0
9.88888888888889,4.134831460674158,0.1797752808988764,0.15217391304347827,0.0,1.0476190476190477,0.01694915254237288
9.818181818181818,4.2592592592592595,0.17592592592592593,0.08849557522123894,0.0,1.2608695652173914,0.021897810218978103
15.333333333333334,3.9782608695652173,0.10869565217391304,0.1368421052631579,0.0,0.7307692307692307,0.0
8.583333333333334,4.048543689320389,0.11650485436893204,0.14782608695652175,0.0,1.2916666666666667,0.006896551724137931
10.88888888888889,4.051020408163265,0.14285714285714285,0.14,0.01,1.0909090909090908,0.02459016393442623
12.285714285714286,4.267441860465116,0.1511627906976744,0.14893617021276595,0.010638297872340425,1.1,0.0
18.857142857142858,4.007575757575758,0.16666666666666666,0.16417910447761194,0.007462686567164179,1.0,0.006172839506172839
14.833333333333334,3.932584269662921,0.09550561797752809,0.11229946524064172,0.0,0.8571428571428571,0.009302325581395349
18.333333333333332,3.9454545454545453,0.07272727272727272,0.16071428571428573,0.0,0.7333333333333333,0.015384615384615385
14.0,4.13265306122449,0.16326530612244897,0.11,0.01,1.1428571428571428,0.008547008547008548
9.625,4.220779220779221,0.15584415584415584,0.11904761904761904,0.0,1.7333333333333334,0.0
13.826086956521738,3.99685534591195,0.14779874213836477,0.15902140672782875,0.009174311926605505,0.625,0.015584415584415584
16.0,4.0625,0.16477272727272727,0.1348314606741573,0.02247191011235955,0.7894736842105263,0.038461538461538464
15.333333333333334,4.036231884057971,0.12318840579710146,0.10714285714285714,0.0,1.0689655172413792,0.023668639053254437
9.666666666666666,3.9482758620689653,0.1206896551724138,0.1694915254237288,0.01694915254237288,0.625,0.0
14.857142857142858,3.9903846153846154,0.125,0.16822429906542055,0.018691588785046728,1.0869565217391304,0.022556390977443608
9.5,4.427631578947368,0.25,0.1337579617834395,0.0,0.7380952380952381,0.04040404040404041
14.2,4.295774647887324,0.16901408450704225,0.12162162162162163,0.0,0.7,0.023255813953488372
11.071428571428571,4.483870967741935,0.17419354838709677,0.13924050632911392,0.0,0.972972972972973,0.01015228426395939
9.333333333333334,3.9464285714285716,0.11607142857142858,0.14782608695652175,0.0,1.0952380952380953,0.007042253521126761
12.0,4.45,0.15,0.15873015873015872,0.015873015873015872,1.2307692307692308,0.02631578947368421
12.272727272727273,4.059259259259259,0.1259259259259259,0.09859154929577464,0.0,1.7692307692307692,0.016666666666666666
7.2,4.236111111111111,0.1527777777777778,0.17333333333333334,0.013333333333333334,0.52,0.01
8.666666666666666,4.3076923076923075,0.1346153846153846,0.12962962962962962,0.0,0.7857142857142857,0.029850746268656716
10.0,4.622222222222222,0.23333333333333334,0.11702127659574468,0.02127659574468085,1.2222222222222223,0.03389830508474576
9.428571428571429,4.606060606060606,0.19696969696969696,0.17391304347826086,0.0,1.2307692307692308,0.011494252873563218
9.5,4.114035087719298,0.16666666666666666,0.09090909090909091,0.0,1.7222222222222223,0.006802721088435374
13.0,4.259615384615385,0.18269230769230768,0.07339449541284404,0.009174311926605505,0.7083333333333334,0.008064516129032258
10.833333333333334,4.1692307692307695,0.12307692307692308,0.13432835820895522,0.0,1.2758620689655173,0.006211180124223602
12.625,4.287128712871287,0.18811881188118812,0.1262135922330097,0.0,0.8461538461538461,0.024793388429752067
13.38888888888889,3.800829875518672,0.1078838174273859,0.14919354838709678,0.004032258064516129,1.3829787234042554,0.006042296072507553
11.75,4.138297872340425,0.13829787234042554,0.11458333333333333,0.0,1.3,0.008849557522123894
12.882352941176471,4.0091324200913245,0.136986301369863,0.15178571428571427,0.004464285714285714,0.96,0.007633587786259542
11.333333333333334,3.9044117647058822,0.1323529411764706,0.15714285714285714,0.0,1.5,0.011494252873563218
10.0,4.18,0.18,0.09259259259259259,0.0,1.6666666666666667,0.0
8.666666666666666,4.0,0.11538461538461539,0.13793103448275862,0.0,1.0,0.0
8.333333333333334,3.933333333333333,0.14666666666666667,0.14102564102564102,0.0,1.3125,0.0
12.333333333333334,4.378378378378378,0.10810810810810811,0.15789473684210525,0.0,0.7777777777777778,0.043478260869565216
12.0,4.697916666666667,0.21875,0.15151515151515152,0.0,0.5483870967741935,0.04032258064516129
17.0,4.276470588235294,0.17058823529411765,0.07428571428571429,0.005714285714285714,1.5625,0.019230769230769232
7.571428571428571,4.490566037735849,0.22641509433962265,0.14545454545454545,0.0,0.5625,0.014925373134328358
11.875,4.2631578947368425,0.15789473684210525,0.1134020618556701,0.0,1.2,0.05084745762711865
11.375,3.978021978021978,0.15384615384615385,0.13829787234042554,0.010638297872340425,0.7272727272727273,0.026785714285714284
11.11111111111111,4.23,0.13,0.12037037037037036,0.009259259259259259,1.45,0.015873015873015872
11.5,3.971014492753623,0.10144927536231885,0.19718309859154928,0.014084507042253521,0.4,0.011363636363636364
