avg_sentence_length,avg_word_length,complex_word_ratio,pronoun_ratio,hedging_ratio,noun_verb_ratio,nominalization_ratio,Measure of Textual Lexical Diversity
21.166666666666668,5.125984251968504,0.2952755905511811,0.0038910505836575,0.0116731517509727,1.7560975609756098,0.0584192439862542,52.24729883490215
19.916666666666668,5.510460251046025,0.3891213389121339,0.0416666666666666,0.0291666666666666,2.5161290322580645,0.083941605839416,91.72551637103884
23.0,5.056521739130435,0.3,0.0296610169491525,0.0042372881355932,2.5161290322580645,0.0520446096654275,75.79444019382811
20.83333333333333,5.364,0.324,0.0357142857142857,0.0198412698412698,1.5106382978723405,0.0673758865248227,129.6172474631126
21.727272727272727,4.736401673640168,0.2384937238493724,0.0286885245901639,0.0081967213114754,1.6829268292682926,0.0391459074733096,85.38309940791359
18.285714285714285,4.9609375,0.2890625,0.0389105058365758,0.0155642023346303,1.9047619047619049,0.0592105263157894,90.9532841587636
20.75,5.325301204819277,0.321285140562249,0.036144578313253,0.0040160642570281,2.2972972972972974,0.0747330960854092,69.44413721998313
15.705882352941176,4.700374531835206,0.2172284644194756,0.0522388059701492,0.0261194029850746,1.2321428571428572,0.0641025641025641,113.44546560076554
19.0,4.785425101214575,0.2024291497975708,0.0160642570281124,0.0160642570281124,1.6470588235294117,0.050179211469534,63.31251309997904
19.23076923076923,5.08,0.292,0.036,0.02,1.4545454545454546,0.0818505338078291,113.82678047613652
20.08333333333333,4.597510373443983,0.2074688796680498,0.0371900826446281,0.012396694214876,1.6666666666666667,0.0289855072463768,68.77094557326997
21.0625,5.148367952522255,0.2522255192878338,0.0705882352941176,0.0088235294117647,1.3714285714285714,0.03125,90.104047960497
23.666666666666668,4.757042253521127,0.2464788732394366,0.0416666666666666,0.0208333333333333,1.7659574468085106,0.0375,104.90343329155206
20.916666666666668,4.856573705179283,0.2151394422310757,0.0553359683794466,0.0237154150197628,1.5434782608695652,0.0426229508196721,102.37121214820412
19.0,5.105263157894737,0.25,0.0346320346320346,0.0173160173160173,2.814814814814815,0.037593984962406,99.02841815217778
17.3125,4.610108303249097,0.2310469314079422,0.0918727915194346,0.0070671378091872,1.2321428571428572,0.0548780487804878,122.81838768115942
23.3,4.515021459227468,0.2403433476394849,0.0125,0.0,2.413793103448276,0.0261194029850746,42.575733920298944
27.7,4.8014440433213,0.2382671480144404,0.1191335740072202,0.0361010830324909,1.1428571428571428,0.0227272727272727,88.6340811965812
25.0,4.916363636363636,0.2436363636363636,0.0431654676258992,0.0179856115107913,2.361111111111111,0.0519480519480519,68.73782356769466
21.846153846153847,4.584507042253521,0.2007042253521127,0.0839160839160839,0.0209790209790209,1.4150943396226414,0.02803738317757,86.52428256070641
22.63636363636364,5.3453815261044175,0.3534136546184739,0.0039840637450199,0.0239043824701195,3.1538461538461537,0.0451388888888888,54.814415437003404
18.666666666666668,5.790178571428571,0.3794642857142857,0.0266666666666666,0.0088888888888888,1.891891891891892,0.1302681992337164,82.24975306899958
23.08333333333333,4.935018050541516,0.2743682310469314,0.0177935943060498,0.0142348754448398,2.0,0.0443037974683544,81.05469422911284
17.58823529411765,5.043478260869565,0.3010033444816054,0.0559210526315789,0.0197368421052631,1.7222222222222223,0.047752808988764,91.169598800673
18.066666666666663,4.955719557195572,0.2952029520295203,0.070110701107011,0.011070110701107,1.4489795918367347,0.0694006309148265,72.48907015808584
21.33333333333333,5.4140625,0.34765625,0.0428015564202334,0.0038910505836575,1.5909090909090908,0.0505050505050505,90.21859394275988
20.153846153846157,4.988549618320611,0.2480916030534351,0.0458015267175572,0.0190839694656488,1.9545454545454544,0.0582191780821917,98.82902641886304
21.357142857142858,4.688963210702341,0.2575250836120401,0.1133333333333333,0.0133333333333333,1.2,0.0386904761904761,93.21157167530224
19.0625,4.554098360655738,0.160655737704918,0.0325732899022801,0.006514657980456,1.7916666666666667,0.0434782608695652,55.21551724137931
18.571428571428573,5.357692307692307,0.3307692307692307,0.0229885057471264,0.0114942528735632,1.7560975609756098,0.0756578947368421,97.041082904353
17.46153846153846,5.546255506607929,0.3480176211453744,0.0043290043290043,0.0043290043290043,2.147058823529412,0.0692307692307692,76.7978029306274
21.90909090909091,5.0,0.2406639004149377,0.0326530612244898,0.036734693877551,2.3714285714285714,0.0742049469964664,105.229328189617
18.866666666666667,4.971731448763251,0.2862190812720848,0.0034965034965034,0.0,1.446808510638298,0.071875,47.92848830161232
21.071428571428573,5.077966101694916,0.3016949152542373,0.0641891891891891,0.0405405405405405,1.1612903225806452,0.0489913544668587,80.04470779836822
20.63636363636364,4.863436123348017,0.224669603524229,0.0259740259740259,0.0086580086580086,1.6666666666666667,0.0228136882129277,94.54231433506044
17.3125,4.054151624548736,0.111913357400722,0.1007194244604316,0.0323741007194244,0.9827586206896552,0.0311526479750778,60.39174845832872
16.944444444444443,4.98688524590164,0.2426229508196721,0.0512820512820512,0.016025641025641,1.280701754385965,0.0393258426966292,116.85670598514636
23.571428571428573,4.796969696969697,0.2696969696969697,0.0933734939759036,0.0150602409638554,1.013157894736842,0.0407608695652173,83.23120499471406
18.58333333333333,4.686098654708521,0.2600896860986547,0.0176211453744493,0.0044052863436123,2.060606060606061,0.0513833992094861,49.07802285157818
22.76923076923077,5.081081081081081,0.2905405405405405,0.0675675675675675,0.0337837837837837,1.816326530612245,0.0545454545454545,90.21305487919086
23.363636363636363,5.081712062256809,0.2996108949416342,0.0076628352490421,0.0268199233716475,2.025,0.0578231292517006,89.58132177979506
16.176470588235293,4.876363636363636,0.2945454545454545,0.0615942028985507,0.0072463768115942,1.096774193548387,0.095679012345679,85.97732538894405
20.46153846153846,5.199248120300752,0.2932330827067669,0.0411985018726591,0.0,1.5555555555555556,0.0462046204620462,93.6798446651388
17.142857142857142,5.2875,0.35,0.0458333333333333,0.0083333333333333,1.489795918367347,0.092250922509225,94.67134296464904
18.133333333333333,5.360294117647059,0.3198529411764705,0.017921146953405,0.007168458781362,2.4324324324324325,0.1178343949044586,64.4124613800206
17.41176470588235,4.608108108108108,0.2094594594594594,0.1308724832214765,0.0302013422818791,0.8732394366197183,0.0204081632653061,109.71627070601414
16.333333333333332,5.0,0.2979591836734694,0.0161290322580645,0.0040322580645161,1.510204081632653,0.0744680851063829,76.37737478411054
18.8,4.439716312056738,0.1808510638297872,0.0947368421052631,0.0070175438596491,1.0819672131147542,0.0493827160493827,97.42452070045086
17.785714285714285,5.176706827309237,0.2570281124497992,0.064,0.012,1.608695652173913,0.0209059233449477,89.68586770807909
25.3,4.845849802371541,0.2292490118577075,0.0039525691699604,0.0158102766798418,2.40625,0.0536912751677852,54.0503846537562
19.846153846153847,5.0813953488372094,0.2906976744186046,0.0424710424710424,0.0386100386100386,1.425531914893617,0.0409556313993174,85.86687306501548
16.058823529411764,4.794871794871795,0.2600732600732601,0.0611510791366906,0.0179856115107913,1.5510204081632653,0.0414012738853503,93.44749002784413
24.272727272727277,5.176029962546816,0.3033707865168539,0.03690036900369,0.018450184501845,1.68,0.0357142857142857,119.53148614609572
18.76923076923077,5.036885245901639,0.2827868852459016,0.0077821011673151,0.0194552529182879,2.2058823529411766,0.0625,46.82248793044138
18.416666666666668,4.800904977375565,0.2171945701357466,0.0758928571428571,0.0357142857142857,1.1176470588235294,0.0458015267175572,135.90668034333146
19.0,5.0131578947368425,0.3201754385964912,0.0172413793103448,0.0086206896551724,1.5,0.0651340996168582,62.32223774827827
14.857142857142858,4.714743589743589,0.25,0.0825396825396825,0.0126984126984126,0.7692307692307693,0.0549738219895288,109.15019762845849
19.923076923076923,4.706563706563706,0.2046332046332046,0.0268199233716475,0.0114942528735632,2.6451612903225805,0.0379310344827586,61.83821321321321
19.77777777777778,4.151685393258427,0.1292134831460674,0.1151685393258427,0.0196629213483146,1.0759493670886076,0.0151515151515151,75.60281819070556
16.625,4.853383458646617,0.2631578947368421,0.0629629629629629,0.0111111111111111,1.3272727272727274,0.0608974358974358,90.5779443923774
20.0,4.929166666666666,0.2416666666666666,0.0826446280991735,0.0165289256198347,1.4130434782608696,0.0524475524475524,120.0
17.41176470588235,4.827702702702703,0.2702702702702703,0.05,0.0133333333333333,1.3571428571428572,0.0588235294117647,95.01562302799908
